User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Ahmad Bin Abdul Jabbar,,2 years ago,0,"Sir thanks apne yeh video bunai 2 months pahle mene request ki thi app se...
Love your content...️"
Sherry Adan,,1 year ago,0,Shukar hy Kisi ny kuch Acha smjha dia <3
Faisal Mughal,,2 years ago,0,pakistan ma koi.b asa guide krna wala nahi tha bhai mena bht search keya lakin har cheez itni detail ma btata hu ap. thankyou very much. allah ap ko aur kamyabi da.
ijaz Balouch,,1 year ago,0,Kamal ka developer Kamal ka content
This is Sami,,1 year ago,0,"i really Like This Video, i think at this stage this video help me a lot . I'm in third year now , because there is Online Classes we can't explore the Whole University theme, but some how i make group with some of my classmates on Telegram and share ideas and talk very little, i learn alot from some Instagram pages, From now i try to explore GIT and hacker Rank. Maybe this will help me."
SHAHZAIB KHAN,,1 year ago,1,Asalam o alaikum sir !! Thanks for this video ️
M Abu Bakar,,1 year ago (edited),0,Sir please answer hum computer science ki field me kahan Tak jaa sakhte haan Matlab is ka highest point and highest salary kia ha??
Usama Sarwar,,1 year ago,0,Thank you soo much  Really helpful
The Fawad,,2 years ago,1,"Very nice video sir. Bohat saari info mili. Please is topic pr b 1 video bnayn k agr apki degree almost complete hy r apko lgta hy apko kuch ni ata, market main apko bohat tough time milny wala hy, to kia krna chahye... thanks"
zakria,,8 months ago,0,Sir cs degree kisi college sy kya jay  tu koi farq parta hai?
Azan Adnan,,1 year ago,0,wow amazing content
Traitors,https://yt3.ggpht.com/ytc/AGIKgqMBfxeRXiuYVQqK825z-faYB0E5JAs20dhqHvzISA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,You advise properly abou this Computer Industry and this will help out to me to get more clear direction to achieve my goals.
Maher Faisal Ali,https://yt3.ggpht.com/ytc/AGIKgqPfuQJgH59KkbOqKhAiONcvzqAnYeTBu0yRL-nS3Q=s48-c-k-c0x00ffffff-no-rj,9 months ago,0,Great videos sir I'm watching all most all of your video's 
Areej Debugger,https://yt3.ggpht.com/ytc/AGIKgqPhjyufnCvbdlxLu00h8WEmqorVZs26NV4CKw=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,Sir java language ki market main kya ahmiyat h?
umar khan,https://yt3.ggpht.com/ytc/AGIKgqNXs-t4jmpSUk2fmWOocbdBvMpu6U0MzgG_6HapzPHO1GbwZcbaJJ3CAQubB9IQ=s48-c-k-c0x00ffffff-no-rj,5 months ago,0,"After 4 year, you realize you waste 4 years of your life at the end skills matter."
ibne arabi,https://yt3.ggpht.com/ytc/AGIKgqPaGyR0HbBRxG4sKZvXeTD3FAdzbynZHQDSpKZdhw=s48-c-k-c0x00ffffff-no-rj,2 years ago (edited),0,is UMT Lahore good ? for MCS
Esha Hashmi,https://yt3.ggpht.com/ytc/AGIKgqPkHNe7TAXcB8K7mApUpx9omNo5YnZEXa4Txw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,GCU lhr kase ha bscs ka liya??
Shahbaz Ali,https://yt3.ggpht.com/ytc/AGIKgqNbq7eeg1I_RPKO5zoH5XluN0zkJ-PYF_Uhyt0UDw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"nice sir g, but ya tu 4 semester ka tha na  roadmap but jinky 8 semester hun yahi process follow karein ?"
Tuaha Tayyab,https://yt3.ggpht.com/ytc/AGIKgqOP5JEKnFlYNCnwHxhDmnhAU4wu7lG8yHdl-7x9Rg=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,
Malik Osama,https://yt3.ggpht.com/ytc/AGIKgqMWvGw4OGPQsTM4dX860VW8yHmpDpx-p4vFx0bcQw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,bunlde of thanks for this videoo bro.
Ahsan Ejaz,https://yt3.ggpht.com/ytc/AGIKgqP_zROyGKM0logH_ueMawZmIvpAQb-LjH3bXw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Very informative and usefull
Random Chaos,,2 years ago,0,Aoa Bhai please make a video on cyber security as well
Vj logs,,2 years ago,0,Lovely  bht aalw!
GoGo Experiment 🧪,https://yt3.ggpht.com/UxCCv2Q_KpWkloqEi1DYZFSL3GYUlE4rEtTUL6XgGpShnrYtKmxXKh0vJFUmWrAJO36ebQ_VZQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,IT best hy ya cs or se
syed shah,https://yt3.ggpht.com/ytc/AGIKgqPc7IWwA2iKpx0jTY-ppMigDbIVvf938AdOg50X=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,thank u sir to information me for git and git hub
